tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,text,expanded_urls,rating_numerator,rating_denominator,name,source_link,source_text,dog_etape,user_followers,retweet,favorite,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
855851453814013952,,,2017-04-22 18:31:02,Here's a puppo participating in the #ScienceMarch. Cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for https://t.co/cMhq16isel,https://twitter.com/dog_rates/status/855851453814013952/photo/1,13.0,10.0,,http://twitter.com/download/iphone,Twitter for iPhone,doggo,3200891,19196,47844,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,1,flat-coated_retriever,0.321676,True,Labrador_retriever,0.115138,True,groenendael,0.0960997,True
855851453814013952,,,2017-04-22 18:31:02,Here's a puppo participating in the #ScienceMarch. Cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for https://t.co/cMhq16isel,https://twitter.com/dog_rates/status/855851453814013952/photo/1,13.0,10.0,,http://twitter.com/download/iphone,Twitter for iPhone,puppo,3200891,19196,47844,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,1,flat-coated_retriever,0.321676,True,Labrador_retriever,0.115138,True,groenendael,0.0960997,True
855851453814013952,,,2017-04-22 18:31:02,Here's a puppo participating in the #ScienceMarch. Cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for https://t.co/cMhq16isel,https://twitter.com/dog_rates/status/855851453814013952/photo/1,13.0,10.0,,http://twitter.com/download/iphone,Twitter for iPhone,puppo,3200891,19196,47844,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,1,flat-coated_retriever,0.321676,True,Labrador_retriever,0.115138,True,groenendael,0.0960997,True
855459453768019968,,,2017-04-21 16:33:22,"Guys, we only rate dogs. This is quite clearly a bulbasaur. Please only send dogs. Thank you... 12/10 human used pet, it's super effective https://t.co/Xc7uj1C64x",https://twitter.com/dog_rates/status/855459453768019968/photo/1,12.0,10.0,quite,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,8987,31657,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,2,Blenheim_spaniel,0.389513,True,Pekinese,0.18822,True,Japanese_spaniel,0.0826282,True
854732716440526848,,,2017-04-19 16:25:34,This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af https://t.co/nJztIEON5s,https://twitter.com/dog_rates/status/854732716440526848/photo/1,12.0,10.0,Marlee,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,6690,24188,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,1,Pembroke,0.6955479999999999,True,Cardigan,0.0589016999999999,True,chow,0.0284106,True
854482394044301312,,,2017-04-18 23:50:52,This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af. 13/10 https://t.co/AL4Ahm1Rm5,https://twitter.com/dog_rates/status/854482394044301312/photo/1,13.0,10.0,Arya,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,7608,31131,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,1,Chihuahua,0.260242,True,toy_poodle,0.189158,True,Labrador_retriever,0.144195,True
854365224396361728,,,2017-04-18 16:05:17,This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely https://t.co/mdaQhhfpv6,https://twitter.com/dog_rates/status/854365224396361728/photo/1,13.0,10.0,Einstein,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,5159,20046,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,1,Pembroke,0.90708,True,Cardigan,0.086272,True,Chihuahua,0.00141323,True
854010172552949760,,,2017-04-17 16:34:26,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs https://t.co/TXdT3tmuYk",https://twitter.com/dog_rates/status/854010172552949760/photo/1,11.0,10.0,,http://twitter.com/download/iphone,Twitter for iPhone,doggo,3200892,3433,17169,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,1,English_springer,0.3547329999999999,True,collie,0.177538,True,Border_collie,0.131706,True
854010172552949760,,,2017-04-17 16:34:26,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs https://t.co/TXdT3tmuYk",https://twitter.com/dog_rates/status/854010172552949760/photo/1,11.0,10.0,,http://twitter.com/download/iphone,Twitter for iPhone,floofer,3200892,3433,17169,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,1,English_springer,0.3547329999999999,True,collie,0.177538,True,Border_collie,0.131706,True
854010172552949760,,,2017-04-17 16:34:26,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs https://t.co/TXdT3tmuYk",https://twitter.com/dog_rates/status/854010172552949760/photo/1,11.0,10.0,,http://twitter.com/download/iphone,Twitter for iPhone,floofer,3200892,3433,17169,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,1,English_springer,0.3547329999999999,True,collie,0.177538,True,Border_collie,0.131706,True
853639147608842240,,,2017-04-16 16:00:07,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe,https://twitter.com/dog_rates/status/853639147608842240/photo/1,13.0,10.0,,http://twitter.com/download/iphone,Twitter for iPhone,,3200892,11265,37198,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,1,German_shepherd,0.509879,True,malinois,0.237311,True,kelpie,0.0469162,True
853299958564483072,,,2017-04-15 17:32:18,This is Rumpole. He'll be your Uber driver this evening. Won't start driving until you buckle pup. 13/10 h*ckin safe good boy https://t.co/EX9Z3EXlVP,https://twitter.com/dog_rates/status/853299958564483072/photo/1,13.0,10.0,Rumpole,http://twitter.com/download/iphone,Twitter for iPhone,,3200892,3928,16508,https://pbs.twimg.com/media/C9eHyF7XgAAOxPM.jpg,1,grille,0.65228,False,beach_wagon,0.112846,False,convertible,0.0862523,False
852912242202992640,,,2017-04-14 15:51:39,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U",https://twitter.com/dog_rates/status/852912242202992640/photo/1,12.0,10.0,Benny,http://twitter.com/download/iphone,Twitter for iPhone,,3200892,2037,9658,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,1,Great_Dane,0.7837649999999999,True,Rhodesian_ridgeback,0.114147,True,English_foxhound,0.0464395,True
852672615818899456,,,2017-04-13 23:59:28,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW,https://twitter.com/dog_rates/status/852672615818899456/photo/1,12.0,10.0,Aspen,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,2388,15939,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,1,golden_retriever,0.7112350000000001,True,otterhound,0.0682347,True,Sussex_spaniel,0.0465617,True
851591660324737024,,,2017-04-11 00:24:08,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well https://t.co/BMtfCmNbnS,https://twitter.com/dog_rates/status/851591660324737024/photo/1,11.0,10.0,,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,3819,17300,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,1,Cardigan,0.394507,True,Chihuahua,0.077254,True,French_bulldog,0.0765588,True
850380195714523136,,,2017-04-07 16:10:12,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me https://t.co/FXZQtBcnTO,https://twitter.com/dog_rates/status/850380195714523136/video/1,13.0,10.0,Leo,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,2915,13994,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,1,Yorkshire_terrier,0.2490119999999999,True,Maltese_dog,0.166364,True,Shih-Tzu,0.142254,True
850145622816686080,,,2017-04-07 00:38:06,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured https://t.co/PCX25VV78l,https://twitter.com/dog_rates/status/850145622816686080/photo/1,11.0,10.0,Riley,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,4244,17519,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,2,tennis_ball,0.7147979999999999,False,kelpie,0.10539,True,malinois,0.0585526999999999,True
850019790995546112,,,2017-04-06 16:18:05,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,https://twitter.com/dog_rates/status/850019790995546112/photo/1,12.0,10.0,Boomer,http://twitter.com/download/iphone,Twitter for iPhone,pupper,3200891,5459,21944,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,3,Shetland_sheepdog,0.759907,True,collie,0.107405,True,Pembroke,0.0523353,True
849412302885593088,,,2017-04-05 00:04:08,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,https://twitter.com/dog_rates/status/849412302885593088/photo/1,12.0,10.0,Noosh,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,3487,17039,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,4,schipperke,0.907559,True,crossword_puzzle,0.0179339,False,Chihuahua,0.0161907,True
849336543269576704,,,2017-04-04 19:03:06,"At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only send in dogs... 11/10 https://t.co/jqPk1BZ6xu",https://twitter.com/dog_rates/status/849336543269576704/photo/1,11.0,10.0,,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,2101,12240,https://pbs.twimg.com/media/C8lzFC4XcAAQxB4.jpg,1,patio,0.521788,False,prison,0.149544,False,restaurant,0.0271526,False
848690551926992896,,,2017-04-03 00:16:10,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,https://twitter.com/dog_rates/status/848690551926992896/photo/1,12.0,10.0,,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,4826,27104,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,1,flat-coated_retriever,0.8236479999999999,True,Newfoundland,0.100571,True,groenendael,0.0383096999999999,True
848324959059550208,,,2017-04-02 00:03:26,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,https://twitter.com/dog_rates/status/848324959059550208/photo/1,12.0,10.0,Odin,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,4037,20229,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,1,malamute,0.5445760000000001,True,Siberian_husky,0.2902679999999999,True,Eskimo_dog,0.154421,True
848212111729840128,,,2017-04-01 16:35:01,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back https://t.co/DkOBbwulw1",https://twitter.com/dog_rates/status/848212111729840128/photo/1,6.0,10.0,Jerry,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,3444,17618,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,1,Bedlington_terrier,0.333486,True,Ibizan_hound,0.245797,True,wallaby,0.131647,False
847962785489326080,,,2017-04-01 00:04:17,This is Georgie. He's very shy. Only puppears when called. Aggressively average at fetch. Unique front paws. Looks slippery. 10/10 would pet https://t.co/rcDs5LkiSj,https://twitter.com/dog_rates/status/847962785489326080/photo/1,10.0,10.0,Georgie,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,5730,25296,https://pbs.twimg.com/media/C8SRpHNUIAARB3j.jpg,1,sea_lion,0.882654,False,mink,0.0668802,False,otter,0.0256787,False
847842811428974592,,,2017-03-31 16:07:33,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798",https://twitter.com/dog_rates/status/847842811428974592/photo/1,12.0,10.0,Rontu,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,1522,5935,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,1,Bernese_mountain_dog,0.951337,True,Greater_Swiss_Mountain_dog,0.0168491,True,Appenzeller,0.0108492,True
847251039262605312,,,2017-03-30 00:56:03,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,https://twitter.com/dog_rates/status/847251039262605312/photo/1,12.0,10.0,Furzey,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,4800,22036,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,1,Airedale,0.49538,True,Irish_terrier,0.316456,True,Lakeland_terrier,0.1585329999999999,True
846153765933735936,,,2017-03-27 00:15:53,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,https://twitter.com/dog_rates/status/846153765933735936/photo/1,13.0,10.0,Vixen,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,10226,34394,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,1,giant_schnauzer,0.346468,True,flat-coated_retriever,0.218451,True,Labrador_retriever,0.10802,True
845397057150107648,,,2017-03-24 22:08:59,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o",https://twitter.com/dog_rates/status/845397057150107648/photo/1,13.0,10.0,Mimosa,http://twitter.com/download/iphone,Twitter for iPhone,doggo,3200891,2072,8241,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,1,Dandie_Dinmont,0.394404,True,Maltese_dog,0.1865369999999999,True,West_Highland_white_terrier,0.1819849999999999,True
845306882940190720,,,2017-03-24 16:10:40,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,https://twitter.com/dog_rates/status/845306882940190720/photo/1,12.0,10.0,Pickles,http://twitter.com/download/iphone,Twitter for iPhone,pupper,3200891,6039,25225,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,1,Irish_water_spaniel,0.567475,True,Labrador_retriever,0.169496,True,curly-coated_retriever,0.101518,True
844979544864018432,7.590995235327795e+17,4196983835.0,2017-03-23 18:29:57,"PUPDATE: I'm proud to announce that Toby is 236 days sober. Pupgraded to a 13/10. We're all very proud of you, Toby https://t.co/a5OaJeRl9B",https://twitter.com/dog_rates/status/844979544864018432/photo/1,13.0,10.0,,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,2909,14738,https://pbs.twimg.com/media/C7n4aQ0VAAAohkL.jpg,3,tennis_ball,0.999281,False,racket,0.00037008,False,Shetland_sheepdog,0.000132068,True
844973813909606400,,,2017-03-23 18:07:10,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",https://twitter.com/dog_rates/status/844973813909606400/photo/1,12.0,10.0,Brady,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,3617,16361,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,1,Labrador_retriever,0.742421,True,golden_retriever,0.195218,True,Chihuahua,0.0173200999999999,True
844704788403113984,,,2017-03-23 00:18:10,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN,https://twitter.com/dog_rates/status/844704788403113984/photo/1,13.0,10.0,Luna,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,11633,42022,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg,1,Labrador_retriever,0.980213,True,golden_retriever,0.00701167,True,beagle,0.00314697,True
844223788422217728,,,2017-03-21 16:26:50,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,https://twitter.com/dog_rates/status/844223788422217728/photo/1,12.0,10.0,Margo,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,2450,14753,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,1,Labrador_retriever,0.71951,True,Chesapeake_Bay_retriever,0.122019,True,Newfoundland,0.0388276,True
843604394117681152,,,2017-03-19 23:25:35,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,https://twitter.com/dog_rates/status/843604394117681152/photo/1,11.0,10.0,Hank,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,3081,18310,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,1,Labrador_retriever,0.430583,True,golden_retriever,0.263581,True,Great_Pyrenees,0.179385,True
842846295480000512,,,2017-03-17 21:13:10,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,https://twitter.com/dog_rates/status/842846295480000512/photo/1,13.0,10.0,Charlie,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,4023,16440,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,1,Labrador_retriever,0.461076,True,golden_retriever,0.154946,True,Chihuahua,0.110249,True
842535590457499648,,,2017-03-17 00:38:32,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,https://twitter.com/dog_rates/status/842535590457499648/photo/1,13.0,10.0,Winnie,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,3937,19637,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,1,Pembroke,0.685084,True,Cardigan,0.314608,True,basenji,0.000159824,True
842163532590374912,,,2017-03-16 00:00:07,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,https://twitter.com/dog_rates/status/842163532590374912/photo/1,12.0,10.0,George,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,6568,26569,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,2,French_bulldog,0.891227,True,soccer_ball,0.022811,False,bull_mastiff,0.012852,True
841077006473256960,,,2017-03-13 00:02:39,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,https://twitter.com/dog_rates/status/841077006473256960/photo/1,12.0,10.0,Dawn,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,5991,24926,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,1,Brittany_spaniel,0.962985,True,Blenheim_spaniel,0.0148199999999999,True,clumber,0.00955711,True
840370681858686976,,,2017-03-11 01:15:58,You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately https://t.co/76iL7JUQdG,https://twitter.com/dog_rates/status/840370681858686976/photo/1,13.0,10.0,,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,5146,17918,https://pbs.twimg.com/media/C6mYrK0UwAANhep.jpg,1,teapot,0.981819,False,cup,0.0140257999999999,False,coffeepot,0.00242054,False
840268004936019968,,,2017-03-10 18:27:58,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,https://twitter.com/dog_rates/status/840268004936019968/photo/1,12.0,10.0,Monty,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,6497,20950,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,3,Chesapeake_Bay_retriever,0.8639870000000001,True,Labrador_retriever,0.0526323,True,kelpie,0.0325736,True
839990271299457024,,,2017-03-10 00:04:21,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,https://twitter.com/dog_rates/status/839990271299457024/photo/1,13.0,10.0,Sojourner,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,2597,14640,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,2,Staffordshire_bullterrier,0.604938,True,American_Staffordshire_terrier,0.31154,True,Boston_bull,0.0371591,True
839549326359670784,,,2017-03-08 18:52:12,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",https://twitter.com/dog_rates/status/839549326359670784/photo/1,12.0,10.0,Winston,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,8805,29957,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,1,swing,0.393527,False,Norwich_terrier,0.05248,True,Pembroke,0.0499005999999999,True
837820167694528512,,,2017-03-04 00:21:08,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",https://twitter.com/dog_rates/status/837820167694528512/photo/1,12.0,10.0,,http://twitter.com/download/iphone,Twitter for iPhone,pupper,3200891,8952,37277,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,1,golden_retriever,0.887625,True,Labrador_retriever,0.0687175,True,kuvasz,0.0303868,True
837471256429613056,,,2017-03-03 01:14:41,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,https://twitter.com/dog_rates/status/837471256429613056/photo/1,12.0,10.0,Vincent,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,2631,13967,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,1,Norwegian_elkhound,0.976255,True,keeshond,0.0139902,True,seat_belt,0.00211054,False
837110210464448512,,,2017-03-02 01:20:01,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,https://twitter.com/dog_rates/status/837110210464448512/photo/1,13.0,10.0,Clark,http://twitter.com/download/iphone,Twitter for iPhone,pupper,3200891,2731,17480,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,1,Siberian_husky,0.767696,True,Eskimo_dog,0.217079,True,malamute,0.0116568,True
836989968035819520,,,2017-03-01 17:22:13,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,https://twitter.com/dog_rates/status/836989968035819520/photo/1,12.0,10.0,Mookie,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,2610,13879,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,1,shopping_cart,0.572422,False,shopping_basket,0.414002,False,toy_poodle,0.0058873,True
836001077879255040,,,2017-02-26 23:52:43,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,https://twitter.com/dog_rates/status/836001077879255040/photo/1,13.0,10.0,,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,4935,20924,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,4,Samoyed,0.963558,True,white_wolf,0.0198476,False,malamute,0.00590434,True
835172783151792128,,,2017-02-24 17:01:22,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,https://twitter.com/dog_rates/status/835172783151792128/photo/1,12.0,10.0,,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,6516,28552,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,2,Border_collie,0.663138,True,collie,0.152494,True,Cardigan,0.0354706,True
834786237630337024,,,2017-02-23 15:25:23,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,https://twitter.com/dog_rates/status/834786237630337024/photo/1,13.0,10.0,Tobi,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,6159,22943,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,1,Border_terrier,0.156276,True,Norwegian_elkhound,0.125912,True,Boston_bull,0.0966239,True
834458053273591808,,,2017-02-22 17:41:18,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",https://twitter.com/dog_rates/status/834458053273591808/photo/1,12.0,10.0,Chester,http://twitter.com/download/iphone,Twitter for iPhone,,3200890,1899,10512,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,1,Rhodesian_ridgeback,0.4686189999999999,True,whippet,0.177531,True,redbone,0.106552,True
834209720923721728,,,2017-02-22 01:14:30,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,https://twitter.com/dog_rates/status/834209720923721728/photo/1,12.0,10.0,Wilson,http://twitter.com/download/iphone,Twitter for iPhone,,3200890,5476,22594,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,1,golden_retriever,0.754799,True,Pekinese,0.1978609999999999,True,Labrador_retriever,0.00865404,True
833863086058651648,,,2017-02-21 02:17:06,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,https://twitter.com/dog_rates/status/833863086058651648/photo/1,12.0,10.0,Bentley,http://twitter.com/download/iphone,Twitter for iPhone,,3200891,2729,14661,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,1,kuvasz,0.4949689999999999,True,Great_Pyrenees,0.312632,True,golden_retriever,0.141736,True
833479644947025920,,,2017-02-20 00:53:27,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,https://twitter.com/dog_rates/status/833479644947025920/photo/1,13.0,10.0,Poppy,http://twitter.com/download/iphone,Twitter for iPhone,,3200892,2357,16258,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,3,golden_retriever,0.727039,True,cocker_spaniel,0.0711398,True,Tibetan_mastiff,0.0486941999999999,True
833124694597443584,,,2017-02-19 01:23:00,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,https://twitter.com/dog_rates/status/833124694597443584/photo/1,12.0,10.0,Gidget,http://twitter.com/download/iphone,Twitter for iPhone,pupper,3200892,5513,22133,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,3,Cardigan,0.7105229999999999,True,kelpie,0.106102,True,shopping_cart,0.0554755,False
832757312314028032,,,2017-02-18 01:03:09,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,https://twitter.com/dog_rates/status/832757312314028032/photo/1,13.0,10.0,Willow,http://twitter.com/download/iphone,Twitter for iPhone,,3200800,4127,18423,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,2,Cardigan,0.160888,True,Staffordshire_bullterrier,0.159441,True,Boston_bull,0.154368,True
832636094638288896,,,2017-02-17 17:01:29,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,https://twitter.com/dog_rates/status/832636094638288896/photo/1,12.0,10.0,Orion,http://twitter.com/download/iphone,Twitter for iPhone,,3200892,3220,17379,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,1,Eskimo_dog,0.5250319999999999,True,Siberian_husky,0.252238,True,malamute,0.2168389999999999,True
832397543355072512,,,2017-02-17 01:13:34,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,https://twitter.com/dog_rates/status/832397543355072512/photo/1,12.0,10.0,Eevee,http://twitter.com/download/iphone,Twitter for iPhone,,3200892,2548,13126,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,1,Pekinese,0.988916,True,Brabancon_griffon,0.0016768,True,Siamese_cat,0.00112589,False
